time,open,high,low,close,volume
2026-06-02 05:45:00+00:00,4524.555,4526.368,4521.709,4523.532,726
2026-06-02 05:50:00+00:00,4523.276,4523.795,4518.274,4519.437,690
2026-06-02 05:55:00+00:00,4519.608,4519.868,4516.147,4517.149,802
2026-06-02 06:00:00+00:00,4517.09,4520.945,4516.866,4520.391,1053
2026-06-02 06:05:00+00:00,4520.46,4524.979,4520.241,4520.698,914
2026-06-02 06:10:00+00:00,4521.007,4522.825,4518.677,4519.115,885
2026-06-02 06:15:00+00:00,4519.171,4524.224,4517.928,4520.302,975
2026-06-02 06:20:00+00:00,4520.301,4530.892,4520.19,4529.343,1094
2026-06-02 06:25:00+00:00,4529.284,4534.054,4526.025,4533.019,1212
2026-06-02 06:30:00+00:00,4532.963,4537.23,4532.952,4535.326,1016
2026-06-02 06:35:00+00:00,4535.259,4538.581,4533.678,4534.161,848
2026-06-02 06:40:00+00:00,4534.221,4534.739,4531.836,4532.882,725
2026-06-02 06:45:00+00:00,4532.818,4535.605,4532.351,4533.512,711
2026-06-02 06:50:00+00:00,4533.752,4534.303,4531.905,4533.135,676
2026-06-02 06:55:00+00:00,4532.961,4536.959,4532.512,4535.602,786
2026-06-02 07:00:00+00:00,4535.541,4537.892,4533.38,4536.054,1035
2026-06-02 07:05:00+00:00,4536.104,4538.182,4533.858,4537.738,856
2026-06-02 07:10:00+00:00,4537.675,4541.642,4537.601,4539.977,884
2026-06-02 07:15:00+00:00,4539.758,4540.401,4537.401,4539.148,787
2026-06-02 07:20:00+00:00,4539.203,4539.299,4536.471,4536.705,653
2026-06-02 07:25:00+00:00,4536.625,4537.337,4533.222,4534.179,649
2026-06-02 07:30:00+00:00,4534.144,4535.193,4531.745,4533.524,602
2026-06-02 07:35:00+00:00,4533.736,4534.166,4531.718,4532.787,572
2026-06-02 07:40:00+00:00,4533.033,4534.841,4530.952,4531.691,642
2026-06-02 07:45:00+00:00,4531.931,4532.348,4529.887,4531.753,601
2026-06-02 07:50:00+00:00,4531.762,4532.2,4527.749,4530.757,680
2026-06-02 07:55:00+00:00,4530.498,4535.517,4530.498,4534.937,921
2026-06-02 08:00:00+00:00,4534.882,4537.226,4532.98,4534.285,942
2026-06-02 08:05:00+00:00,4534.544,4539.333,4533.43,4535.677,871
2026-06-02 08:10:00+00:00,4535.323,4537.617,4534.192,4534.968,717
2026-06-02 08:15:00+00:00,4534.735,4535.511,4531.583,4532.687,771
2026-06-02 08:20:00+00:00,4532.393,4534.791,4529.594,4534.313,788
2026-06-02 08:25:00+00:00,4534.401,4534.401,4530.006,4531.023,839
2026-06-02 08:30:00+00:00,4531.261,4533.218,4530.641,4532.086,715
2026-06-02 08:35:00+00:00,4532.144,4532.263,4529.242,4530.285,546
2026-06-02 08:40:00+00:00,4530.255,4530.742,4528.299,4528.923,572
2026-06-02 08:45:00+00:00,4528.867,4530.336,4527.549,4529.372,592
2026-06-02 08:50:00+00:00,4529.35,4529.665,4527.646,4527.971,508
2026-06-02 08:55:00+00:00,4528.035,4528.448,4525.835,4526.889,490
2026-06-02 09:00:00+00:00,4526.881,4527.974,4525.308,4527.526,481
2026-06-02 09:05:00+00:00,4527.584,4530.729,4527.347,4528.767,679
2026-06-02 09:10:00+00:00,4528.706,4534.043,4528.706,4533.797,732
2026-06-02 09:15:00+00:00,4533.821,4535.844,4532.621,4534.417,802
2026-06-02 09:20:00+00:00,4534.344,4534.752,4528.56,4529.341,584
2026-06-02 09:25:00+00:00,4529.341,4530.187,4525.504,4526.881,738
2026-06-02 09:30:00+00:00,4526.964,4527.445,4521.914,4525.397,1213
2026-06-02 09:35:00+00:00,4525.452,4526.819,4523.468,4524.499,538
2026-06-02 09:40:00+00:00,4524.457,4526.145,4521.262,4525.458,852
2026-06-02 09:45:00+00:00,4525.641,4527.418,4524.962,4526.159,612
2026-06-02 09:50:00+00:00,4526.217,4531.351,4525.788,4530.368,532
2026-06-02 09:55:00+00:00,4530.368,4531.432,4527.352,4529.677,557
2026-06-02 10:00:00+00:00,4529.734,4530.927,4527.534,4528.494,564
2026-06-02 10:05:00+00:00,4528.439,4530.494,4528.301,4529.593,492
2026-06-02 10:10:00+00:00,4529.534,4531.847,4528.16,4528.984,499
2026-06-02 10:15:00+00:00,4528.682,4529.707,4527.948,4529.151,476
2026-06-02 10:20:00+00:00,4529.205,4529.205,4524.763,4525.396,550
2026-06-02 10:25:00+00:00,4525.462,4528.644,4525.002,4528.192,509
2026-06-02 10:30:00+00:00,4528.256,4528.804,4527.089,4527.852,453
2026-06-02 10:35:00+00:00,4528.186,4528.474,4525.611,4526.822,411
2026-06-02 10:40:00+00:00,4526.8,4528.907,4526.076,4528.907,382
2026-06-02 10:45:00+00:00,4528.964,4532.979,4528.809,4530.466,670
2026-06-02 10:50:00+00:00,4530.648,4532.388,4529.449,4532.134,513
2026-06-02 10:55:00+00:00,4532.139,4533.951,4531.046,4532.964,477
2026-06-02 11:00:00+00:00,4533.025,4534.67,4530.785,4531.258,557
2026-06-02 11:05:00+00:00,4531.257,4531.428,4529.169,4529.983,481
2026-06-02 11:10:00+00:00,4529.991,4531.455,4528.789,4528.977,502
2026-06-02 11:15:00+00:00,4528.945,4529.73,4526.497,4528.066,556
2026-06-02 11:20:00+00:00,4528.127,4529.098,4527.408,4528.824,486
2026-06-02 11:25:00+00:00,4528.877,4529.708,4527.158,4529.647,436
2026-06-02 11:30:00+00:00,4529.419,4530.845,4528.708,4530.028,545
2026-06-02 11:35:00+00:00,4530.023,4530.083,4526.048,4527.514,486
2026-06-02 11:40:00+00:00,4527.456,4528.657,4526.667,4526.698,416
2026-06-02 11:45:00+00:00,4526.997,4529.741,4525.424,4529.213,565
2026-06-02 11:50:00+00:00,4529.206,4529.536,4528.407,4528.78,413
2026-06-02 11:55:00+00:00,4528.839,4530.707,4525.627,4527.65,587
